L_fuse,W_total,Stall_Speed,Max_Speed,ROC_Stall,SM_0,SM_dry,Result
4.319,19.4993165116529,50.6427874009562,212.972972972973,73.4234825627271,0.0429818603821527,-0.0186268897668986,FAIL
4.32,19.4994860976425,50.6430076212018,212.972972972973,73.4227686609417,0.0430931916878163,-0.0185202122897206,FAIL
4.321,19.4996556819732,50.6432278383357,212.972972972973,73.4220547325337,0.0432045133115825,-0.0184135463094248,FAIL
4.322,19.4998252646455,50.6434480523584,212.972972972973,73.4213407775478,0.0433158252538864,-0.0183068918254155,FAIL
4.323,19.49999484566,50.6436682632707,212.972972972973,73.4206267960282,0.0434271275151632,-0.0182002488370957,FAIL
4.324,19.5001644250171,50.6438884710734,212.972972972973,73.4199127880195,0.0435384200958474,-0.0180936173438699,FAIL
4.325,19.5003340027174,50.6441086757671,212.972972972973,73.4191987535657,0.0436497029963729,-0.0179869973451412,FAIL
4.326,19.5005035787614,50.6443288773527,212.972972972973,73.4184846927112,0.0437609762171761,-0.0178803888403137,FAIL
4.327,19.5006731531496,50.6445490758307,212.972972972973,73.4177706055002,0.0438722397586906,-0.0177737918287908,FAIL
4.328,19.5008427258826,50.6447692712019,212.972972972973,73.4170564919767,0.0439834936213512,-0.0176672063099771,FAIL
4.329,19.5010122969609,50.6449894634671,212.972972972973,73.4163423521847,0.0440947378055913,-0.0175606322832774,FAIL
4.33,19.501181866385,50.6452096526269,212.972972972973,73.4156281861683,0.0442059723118465,-0.0174540697480947,FAIL
4.331,19.5013514341554,50.6454298386821,212.972972972973,73.4149139939713,0.0443171971405495,-0.0173475187038351,FAIL
4.332,19.5015210002726,50.6456500216334,212.972972972973,73.4141997756376,0.0444284122921369,-0.0172409791499011,FAIL
4.333,19.5016905647372,50.6458702014815,212.972972972973,73.4134855312109,0.0445396177670412,-0.0171344510856984,FAIL
4.334,19.5018601275497,50.6460903782271,212.972972972973,73.412771260735,0.0446508135656962,-0.0170279345106318,FAIL
4.335,19.5020296887106,50.6463105518709,212.972972972973,73.4120569642536,0.0447619996885368,-0.0169214294241058,FAIL
4.336,19.5021992482204,50.6465307224138,212.972972972973,73.4113426418102,0.0448731761359964,-0.016814935825525,FAIL
4.337,19.5023688060796,50.6467508898562,212.972972972973,73.4106282934483,0.0449843429085086,-0.0167084537142954,FAIL
4.338,19.5025383622888,50.6469710541991,212.972972972973,73.4099139192115,0.0450955000065074,-0.0166019830898211,FAIL
4.339,19.5027079168486,50.6471912154431,212.972972972973,73.409199519143,0.045206647430426,-0.0164955239515087,FAIL
4.34,19.5028774697593,50.6474113735889,212.972972972973,73.4084850932864,0.0453177851806992,-0.0163890762987614,FAIL
4.341,19.5030470210215,50.6476315286372,212.972972972973,73.4077706416848,0.0454289132577593,-0.0162826401309862,FAIL
4.342,19.5032165706358,50.6478516805888,212.972972972973,73.4070561643815,0.0455400316620396,-0.0161762154475884,FAIL
4.343,19.5033861186026,50.6480718294443,212.972972972973,73.4063416614196,0.0456511403939742,-0.0160698022479737,FAIL
4.344,19.5035556649225,50.6482919752045,212.972972972973,73.4056271328422,0.0457622394539956,-0.0159634005315471,FAIL
4.345,19.503725209596,50.6485121178701,212.972972972973,73.4049125786924,0.0458733288425375,-0.0158570102977156,FAIL
4.346,19.5038947526237,50.6487322574418,212.972972972973,73.4041979990132,0.0459844085600331,-0.0157506315458842,FAIL
4.347,19.5040642940059,50.6489523939202,212.972972972973,73.4034833938474,0.0460954786069152,-0.0156442642754592,FAIL
4.348,19.5042338337433,50.6491725273063,212.972972972973,73.4027687632378,0.0462065389836163,-0.015537908485847,FAIL
4.349,19.5044033718364,50.6493926576005,212.972972972973,73.4020541072274,0.0463175896905706,-0.0154315641764535,FAIL
4.35,19.5045729082857,50.6496127848037,212.972972972973,73.4013394258587,0.046428630728209,-0.015325231346686,FAIL
4.351,19.5047424430916,50.6498329089166,212.972972972973,73.4006247191746,0.0465396620969654,-0.0152189099959493,FAIL
4.352,19.5049119762548,50.6500530299398,212.972972972973,73.3999099872175,0.0466506837972722,-0.0151126001236515,FAIL
4.353,19.5050815077757,50.6502731478741,212.972972972973,73.3991952300301,0.0467616958295626,-0.0150063017291983,FAIL
4.354,19.5052510376549,50.6504932627202,212.972972972973,73.3984804476547,0.046872698194268,-0.0149000148119972,FAIL
4.355,19.5054205658928,50.6507133744788,212.972972972973,73.3977656401339,0.0469836908918214,-0.0147937393714545,FAIL
4.356,19.50559009249,50.6509334831506,212.972972972973,73.39705080751,0.0470946739226543,-0.0146874754069779,FAIL
4.357,19.505759617447,50.6511535887363,212.972972972973,73.3963359498253,0.0472056472872002,-0.0145812229179737,FAIL
4.358,19.5059291407643,50.6513736912366,212.972972972973,73.3956210671221,0.0473166109858907,-0.0144749819038495,FAIL
4.359,19.5060986624425,50.6515937906523,212.972972972973,73.3949061594425,0.0474275650191578,-0.0143687523640125,FAIL
4.36,19.5062681824819,50.651813886984,212.702702702703,73.3941912268286,0.0475385093874338,-0.0142625342978699,FAIL
4.361,19.5064377008833,50.6520339802325,212.702702702703,73.3934762693226,0.0476494440911498,-0.0141563277048296,FAIL
4.362,19.506607217647,50.6522540703984,212.702702702703,73.3927612869663,0.047760369130739,-0.0140501325842988,FAIL
4.363,19.5067767327735,50.6524741574825,212.702702702703,73.3920462798018,0.0478712845066317,-0.0139439489356857,FAIL
4.364,19.5069462462635,50.6526942414855,212.702702702703,73.391331247871,0.0479821902192613,-0.0138377767583973,FAIL
4.365,19.5071157581174,50.652914322408,212.702702702703,73.3906161912156,0.0480930862690578,-0.013731616051842,FAIL
4.366,19.5072852683357,50.6531344002508,212.702702702703,73.3899011098775,0.0482039726564538,-0.0136254668154284,FAIL
4.367,19.5074547769189,50.6533544750147,212.702702702703,73.3891860038983,0.0483148493818801,-0.0135193290485638,FAIL
4.368,19.5076242838676,50.6535745467002,212.702702702703,73.3884708733197,0.0484257164457691,-0.0134132027506563,FAIL
4.369,19.5077937891822,50.6537946153081,212.702702702703,73.3877557181832,0.0485365738485511,-0.0133070879211147,FAIL
4.37,19.5079632928633,50.6540146808391,212.702702702703,73.3870405385305,0.0486474215906575,-0.0132009845593479,FAIL
4.371,19.5081327949114,50.6542347432939,212.702702702703,73.3863253344029,0.0487582596725196,-0.0130948926647634,FAIL
4.372,19.508302295327,50.6544548026732,212.702702702703,73.3856101058419,0.0488690880945688,-0.01298881223677,FAIL
4.373,19.5084717941105,50.6546748589778,212.702702702703,73.3848948528888,0.0489799068572362,-0.0128827432747767,FAIL
4.374,19.5086412912626,50.6548949122083,212.702702702703,73.3841795755849,0.0490907159609523,-0.0127766857781918,FAIL
4.375,19.5088107867838,50.6551149623653,212.702702702703,73.3834642739715,0.049201515406148,-0.0126706397464255,FAIL
4.376,19.5089802806744,50.6553350094498,212.702702702703,73.3827489480897,0.0493123051932537,-0.0125646051788858,FAIL
4.377,19.5091497729351,50.6555550534622,212.702702702703,73.3820335979807,0.0494230853227012,-0.0124585820749815,FAIL
4.378,19.5093192635664,50.6557750944034,212.702702702703,73.3813182236855,0.0495338557949204,-0.0123525704341234,FAIL
4.379,19.5094887525687,50.655995132274,212.702702702703,73.3806028252451,0.0496446166103421,-0.0122465702557191,FAIL
4.38,19.5096582399426,50.6562151670747,212.702702702703,73.3798874027004,0.0497553677693966,-0.0121405815391789,FAIL
4.381,19.5098277256886,50.6564351988063,212.702702702703,73.3791719560924,0.0498661092725147,-0.0120346042839122,FAIL
4.382,19.5099972098071,50.6566552274694,212.702702702703,73.3784564854618,0.049976841120126,-0.0119286384893287,FAIL
4.383,19.5101666922988,50.6568752530648,212.702702702703,73.3777409908495,0.0500875633126611,-0.0118226841548383,FAIL
4.384,19.5103361731641,50.6570952755931,212.702702702703,73.3770254722961,0.0501982758505505,-0.0117167412798503,FAIL
4.385,19.5105056524035,50.657315295055,212.702702702703,73.3763099298423,0.050308978734224,-0.0116108098637751,FAIL
4.386,19.5106751300175,50.6575353114513,212.702702702703,73.3755943635288,0.0504196719641112,-0.0115048899060232,FAIL
4.387,19.5108446060067,50.6577553247825,212.702702702703,73.3748787733959,0.0505303555406436,-0.0113989814060033,FAIL
4.388,19.5110140803715,50.6579753350496,212.702702702703,73.3741631594843,0.0506410294642492,-0.0112930843631271,FAIL
4.389,19.5111835531125,50.658195342253,212.702702702703,73.3734475218344,0.0507516937353591,-0.0111871987768043,FAIL
4.39,19.5113530242301,50.6584153463936,212.702702702703,73.3727318604865,0.0508623483544023,-0.011081324646445,FAIL
4.391,19.5115224937249,50.658635347472,212.702702702703,73.3720161754808,0.0509729933218083,-0.0109754619714607,FAIL
4.392,19.5116919615973,50.658855345489,212.702702702703,73.3713004668578,0.0510836286380076,-0.0108696107512615,FAIL
4.393,19.5118614278479,50.6590753404451,212.702702702703,73.3705847346576,0.0511942543034291,-0.0107637709852579,FAIL
4.394,19.5120308924773,50.6592953323412,212.702702702703,73.3698689789203,0.0513048703185022,-0.0106579426728611,FAIL
4.395,19.5122003554857,50.6595153211779,212.702702702703,73.369153199686,0.0514154766836565,-0.0105521258134817,FAIL
4.396,19.5123698168739,50.6597353069559,212.702702702703,73.3684373969947,0.0515260733993208,-0.0104463204065318,FAIL
4.397,19.5125392766423,50.6599552896759,212.702702702703,73.3677215708864,0.0516366604659249,-0.0103405264514214,FAIL
4.398,19.5127087347914,50.6601752693387,212.702702702703,73.3670057214011,0.0517472378838971,-0.0102347439475627,FAIL
4.399,19.5128781913217,50.6603952459448,212.702702702703,73.3662898485786,0.0518578056536672,-0.0101289728943664,FAIL
4.4,19.5130476462337,50.660615219495,212.702702702703,73.3655739524586,0.0519683637756636,-0.0100232132912437,FAIL
4.401,19.513217099528,50.66083518999,212.702702702703,73.364858033081,0.052078912250316,-0.00991746513760694,FAIL
4.402,19.5133865512049,50.6610551574305,212.702702702703,73.3641420904855,0.0521894510780527,-0.00981172843286737,FAIL
4.403,19.5135560012651,50.6612751218172,212.702702702703,73.3634261247116,0.0522999802593023,-0.00970600317643655,FAIL
4.404,19.513725449709,50.6614950831507,212.702702702703,73.3627101357989,0.0524104997944937,-0.00960028936772717,FAIL
4.405,19.5138948965372,50.6617150414318,212.702702702703,73.361994123787,0.0525210096840556,-0.00949458700615013,FAIL
4.406,19.5140643417501,50.6619349966612,212.702702702703,73.3612780887154,0.0526315099284166,-0.00938889609111782,FAIL
4.407,19.5142337853482,50.6621549488395,212.702702702703,73.3605620306234,0.0527420005280036,-0.00928321662204346,FAIL
4.408,19.514403227332,50.6623748979674,212.702702702703,73.3598459495505,0.0528524814832476,-0.00917754859833753,FAIL
4.409,19.5145726677022,50.6625948440457,212.702702702703,73.3591298455358,0.0529629527945747,-0.00907189201941427,FAIL
4.41,19.514742106459,50.662814787075,212.702702702703,73.3584137186188,0.0530734144624146,-0.0089662468846845,FAIL
4.411,19.5149115436031,50.663034727056,212.702702702703,73.3576975688385,0.0531838664871943,-0.00886061319356168,FAIL
4.412,19.515080979135,50.6632546639894,212.702702702703,73.3569813962341,0.0532943088693427,-0.00875499094545851,FAIL
4.413,19.5152504130551,50.6634745978759,212.702702702703,73.3562652008447,0.0534047416092872,-0.00864938013978689,FAIL
4.414,19.5154198453639,50.6636945287162,212.702702702703,73.3555489827093,0.0535151647074558,-0.00854378077596096,FAIL
4.415,19.5155892760621,50.663914456511,212.702702702703,73.354832741867,0.0536255781642767,-0.00843819285339309,FAIL
4.416,19.5157587051499,50.664134381261,212.702702702703,73.3541164783565,0.0537359819801775,-0.00833261637149607,FAIL
4.417,19.5159281326281,50.6643543029668,212.702702702703,73.3534001922168,0.0538463761555859,-0.00822705132968349,FAIL
4.418,19.516097558497,50.6645742216292,212.702702702703,73.3526838834867,0.0539567606909294,-0.00812149772736803,FAIL
4.419,19.5162669827571,50.6647941372488,212.702702702703,73.351967552205,0.0540671355866359,-0.00801595556396362,FAIL
4.42,19.516436405409,50.6650140498263,212.702702702703,73.3512511984103,0.0541775008431323,-0.00791042483888404,FAIL
4.421,19.5166058264531,50.6652339593624,212.702702702703,73.3505348221413,0.0542878564608461,-0.00780490555154212,FAIL
4.422,19.5167752458901,50.6654538658579,212.702702702703,73.3498184234366,0.0543982024402051,-0.00769939770135208,FAIL
4.423,19.5169446637202,50.6656737693133,212.702702702703,73.3491020023347,0.0545085387816361,-0.00759390128772686,FAIL
4.424,19.5171140799441,50.6658936697294,212.702702702703,73.3483855588742,0.0546188654855666,-0.00748841631008157,FAIL
4.425,19.5172834945623,50.6661135671068,212.702702702703,73.3476690930934,0.0547291825524236,-0.00738294276782892,FAIL
4.426,19.5174529075752,50.6663334614464,212.702702702703,73.3469526050308,0.0548394899826334,-0.0072774806603837,FAIL
4.427,19.5176223189834,50.6665533527486,212.702702702703,73.3462360947246,0.0549497877766244,-0.00717202998715993,FAIL
4.428,19.5177917287873,50.6667732410143,212.702702702703,73.3455195622132,0.055060075934822,-0.00706659074757232,FAIL
4.429,19.5179611369875,50.666993126244,212.702702702703,73.3448030075347,0.0551703544576535,-0.00696116294103433,FAIL
4.43,19.5181305435844,50.6672130084386,212.702702702703,73.3440864307274,0.0552806233455462,-0.0068557465669612,FAIL
4.431,19.5182999485785,50.6674328875986,212.702702702703,73.3433698318292,0.0553908825989265,-0.00675034162476673,FAIL
4.432,19.5184693519704,50.6676527637248,212.702702702703,73.3426532108785,0.0555011322182205,-0.0066449481138664,FAIL
4.433,19.5186387537605,50.6678726368178,212.702702702703,73.3419365679129,0.0556113722038549,-0.00653956603367434,FAIL
4.434,19.5188081539494,50.6680925068784,212.702702702703,73.3412199029707,0.0557216025562562,-0.00643419538360579,FAIL
4.435,19.5189775525374,50.6683123739072,212.702702702703,73.3405032160896,0.0558318232758502,-0.00632883616307611,FAIL
4.436,19.5191469495252,50.6685322379049,212.702702702703,73.3397865073075,0.0559420343630647,-0.00622348837149911,FAIL
4.437,19.5193163449132,50.6687520988721,212.702702702703,73.3390697766623,0.0560522358183246,-0.00611815200829113,FAIL
4.438,19.519485738702,50.6689719568096,212.702702702703,73.3383530241916,0.056162427642056,-0.0060128270728671,FAIL
4.439,19.5196551308919,50.6691918117181,212.702702702703,73.3376362499331,0.0562726098346856,-0.00590751356464181,FAIL
4.44,19.5198245214835,50.6694116635982,212.702702702703,73.3369194539245,0.0563827823966393,-0.00580221148303151,FAIL
4.441,19.5199939104774,50.6696315124506,212.702702702703,73.3362026362034,0.0564929453283427,-0.00569692082745143,FAIL
4.442,19.5201632978739,50.669851358276,212.702702702703,73.3354857968073,0.0566030986302215,-0.00559164159731718,FAIL
4.443,19.5203326836736,50.670071201075,212.702702702703,73.3347689357737,0.0567132423027017,-0.00548637379204409,FAIL
4.444,19.520502067877,50.6702910408484,212.702702702703,73.3340520531399,0.0568233763462093,-0.00538111741104874,FAIL
4.445,19.5206714504846,50.6705108775969,212.702702702703,73.3333351489435,0.0569335007611695,-0.00527587245374717,FAIL
4.446,19.5208408314969,50.670730711321,212.702702702703,73.3326182232217,0.0570436155480076,-0.00517063891955505,FAIL
4.447,19.5210102109143,50.6709505420216,212.702702702703,73.3319012760118,0.0571537207071497,-0.00506541680788808,FAIL
4.448,19.5211795887373,50.6711703696992,212.702702702703,73.331184307351,0.0572638162390209,-0.00496020611816317,FAIL
4.449,19.5213489649666,50.6713901943546,212.702702702703,73.3304673172765,0.0573739021440459,-0.00485500684979645,FAIL
4.45,19.5215183396024,50.6716100159884,212.702702702703,73.3297503058255,0.0574839784226508,-0.00474981900220461,FAIL
4.451,19.5216877126454,50.6718298346013,212.702702702703,73.3290332730349,0.0575940450752611,-0.00464464257480368,FAIL
4.452,19.521857084096,50.6720496501939,212.702702702703,73.3283162189418,0.0577041021023005,-0.0045394775670109,FAIL
4.453,19.5220264539548,50.6722694627671,212.702702702703,73.3275991435831,0.0578141495041954,-0.00443432397824228,FAIL
4.454,19.5221958222221,50.6724892723214,212.702702702703,73.3268820469959,0.0579241872813703,-0.00432918180791486,FAIL
4.455,19.5223651888986,50.6727090788575,212.702702702703,73.3261649292168,0.0580342154342496,-0.00422405105544632,FAIL
4.456,19.5225345539847,50.6729288823762,212.702702702703,73.3254477902829,0.0581442339632585,-0.00411893172025291,FAIL
4.457,19.5227039174808,50.6731486828779,212.702702702703,73.3247306302308,0.0582542428688215,-0.0040138238017523,FAIL
4.458,19.5228732793875,50.6733684803636,212.702702702703,73.3240134490972,0.0583642421513637,-0.00390872729936087,FAIL
4.459,19.5230426397053,50.6735882748337,212.702702702703,73.3232962469188,0.0584742318113094,-0.00380364221249685,FAIL
4.46,19.5232119984347,50.6738080662891,212.702702702703,73.3225790237321,0.0585842118490829,-0.00369856854057737,FAIL
4.461,19.5233813555761,50.6740278547304,212.432432432432,73.3218617795739,0.0586941822651087,-0.00359350628302002,FAIL
4.462,19.52355071113,50.6742476401582,212.432432432432,73.3211445144805,0.0588041430598117,-0.0034884554392417,FAIL
4.463,19.523720065097,50.6744674225732,212.432432432432,73.3204272284885,0.0589140942336159,-0.00338341600866066,FAIL
4.464,19.5238894174775,50.6746872019761,212.432432432432,73.3197099216342,0.0590240357869457,-0.00327838799069502,FAIL
4.465,19.524058768272,50.6749069783676,212.432432432432,73.318992593954,0.0591339677202245,-0.00317337138476248,FAIL
4.466,19.524228117481,50.6751267517484,212.432432432432,73.3182752454841,0.0592438900338762,-0.00306836619028161,FAIL
4.467,19.5243974651049,50.6753465221191,212.432432432432,73.317557876261,0.0593538027283262,-0.00296337240666922,FAIL
4.468,19.5245668111444,50.6755662894804,212.432432432432,73.3168404863207,0.0594637058039978,-0.00285839003334443,FAIL
4.469,19.5247361555998,50.6757860538329,212.432432432432,73.3161230756995,0.0595735992613144,-0.00275341906972515,FAIL
4.47,19.5249054984717,50.6760058151774,212.432432432432,73.3154056444334,0.0596834831006998,-0.00264845951523063,FAIL
4.471,19.5250748397605,50.6762255735145,212.432432432432,73.3146881925585,0.0597933573225785,-0.00254351136927811,FAIL
4.472,19.5252441794667,50.6764453288449,212.432432432432,73.3139707201108,0.0599032219273736,-0.00243857463128661,FAIL
4.473,19.5254135175909,50.6766650811693,212.432432432432,73.3132532271262,0.0600130769155085,-0.00233364930067537,FAIL
4.474,19.5255828541334,50.6768848304883,212.432432432432,73.3125357136408,0.0601229222874072,-0.00222873537686208,FAIL
4.475,19.5257521890948,50.6771045768026,212.432432432432,73.3118181796902,0.0602327580434922,-0.00212383285926743,FAIL
4.476,19.5259215224757,50.6773243201128,212.432432432432,73.3111006253105,0.0603425841841879,-0.00201894174730888,FAIL
4.477,19.5260908542763,50.6775440604197,212.432432432432,73.3103830505372,0.0604524007099166,-0.0019140620404059,FAIL
4.478,19.5262601844974,50.677763797724,212.432432432432,73.3096654554062,0.0605622076211025,-0.00180919373797783,FAIL
4.479,19.5264295131392,50.6779835320262,212.432432432432,73.308947839953,0.0606720049181685,-0.00170433683944371,FAIL
4.48,19.5265988402024,50.678203263327,212.432432432432,73.3082302042134,0.0607817926015363,-0.00159949134422355,FAIL
4.481,19.5267681656874,50.6784229916272,212.432432432432,73.3075125482228,0.060891570671631,-0.00149465725173537,FAIL
4.482,19.5269374895947,50.6786427169274,212.432432432432,73.3067948720168,0.0610013391288737,-0.0013898345614004,FAIL
4.483,19.5271068119247,50.6788624392283,212.432432432432,73.3060771756309,0.0611110979736884,-0.0012850232726378,FAIL
4.484,19.5272761326781,50.6790821585304,212.432432432432,73.3053594591005,0.0612208472064973,-0.00118022338486656,FAIL
4.485,19.5274454518551,50.6793018748346,212.432432432432,73.3046417224609,0.0613305868277237,-0.00107543489750717,FAIL
4.486,19.5276147694564,50.6795215881414,212.432432432432,73.3039239657474,0.0614403168377895,-0.000970657809979625,FAIL
4.487,19.5277840854824,50.6797412984516,212.432432432432,73.3032061889955,0.0615500372371168,-0.000865892121704626,FAIL
4.488,19.5279533999337,50.6799610057658,212.432432432432,73.3024883922402,0.0616597480261294,-0.000761137832100856,FAIL
4.489,19.5281227128106,50.6801807100846,212.432432432432,73.3017705755167,0.0617694492052495,-0.000656394940588889,FAIL
4.49,19.5282920241136,50.6804004114088,212.432432432432,73.3010527388602,0.0618791407748982,-0.0005516634465903,FAIL
4.491,19.5284613338434,50.6806201097389,212.432432432432,73.3003348823058,0.0619888227354989,-0.000446943349523998,FAIL
4.492,19.5286306420002,50.6808398050757,212.432432432432,73.2996170058885,0.0620984950874732,-0.000342234648811668,FAIL
4.493,19.5287999485847,50.6810594974199,212.432432432432,73.2988991096433,0.062208157831244,-0.000237537343873218,FAIL
4.494,19.5289692535973,50.6812791867721,212.432432432432,73.2981811936051,0.0623178109672321,-0.000132851434129999,FAIL
4.495,19.5291385570384,50.6814988731329,212.432432432432,73.2974632578088,0.0624274544958605,-2.81769190022541e-05,FAIL
4.496,19.5293078589086,50.681718556503,212.432432432432,73.2967453022893,0.0625370884175507,7.64862020887769e-05,FAIL
4.497,19.5294771592084,50.6819382368832,212.432432432432,73.2960273270813,0.0626467127327244,0.000181137929722075,FAIL
4.498,19.5296464579382,50.682157914274,212.432432432432,73.2953093322197,0.062756327441804,0.000285778264476955,FAIL
4.499,19.5298157550985,50.6823775886761,212.432432432432,73.294591317739,0.0628659325452102,0.000390407206931398,FAIL
4.5,19.5299850506898,50.6825972600902,212.432432432432,73.2938732836739,0.0629755280433655,0.000495024757664941,FAIL
4.501,19.5301543447126,50.6828169285169,212.432432432432,73.2931552300592,0.0630851139366908,0.000599630917255567,FAIL
4.502,19.5303236371673,50.683036593957,212.432432432432,73.2924371569292,0.0631946902256078,0.000704225686282145,FAIL
